ARS/USD,AUD/USD,ATS/USD,BEF/USD,BRL/USD,GBP/USD,BGN/USD,CAD/USD,CLP/USD,CNY/USD,COP/USD,HRK/USD,CYP/USD,CZK/USD,DKK/USD,NLG/USD,EEK/USD,EUR/USD,FIM/USD,FRF/USD,DEM/USD,GRD/USD,HKD/USD,HUF/USD,ISK/USD,INR/USD,IDR/USD,IEP/USD,ILS/USD,ITL/USD,JPY/USD,LUF/USD,MYR/USD,MTL/USD,MXN/USD,NZD/USD,NOK/USD,PKR/USD,PEN/USD,PHP/USD,XPT/USD,PLN/USD,PTE/USD,RON/USD,RUB/USD,SAR/USD,SGD/USD,SKK/USD,SIT/USD,ZAR/USD,KRW/USD,ESP/USD,XDR/USD,SEK/USD,CHF/USD,TWD/USD,THB/USD,TRY/USD
77.382,1.3941,11.704,34.313,5.5745,0.76751,1.6652,1.3139,798.66,6.7173,3843.5,6.4524,0.49783,23.255,6.3378,1.8744,13.309,0.85059,5.0574,5.5795,1.6636,289.84,7.7516,309.48,138.95,73.239,14763,0.66989,3.383,1647,105.11,34.313,4.1522,0.36516,21.312,1.5009,9.2139,162.18,3.5899,48.738,0.00114547,3.8376,170.53,4.1496,77.562,3.7508,1.3566,25.625,203.83,16.513,1146.5,141.53,0.70731,8.8181,0.91287,28.763,31.203,7.9151
77.365,1.4122,11.761,34.479,5.6107,0.77436,1.6744,1.323,800.43,6.726,3848.6,6.4911,0.50024,23.407,6.3722,1.8835,13.373,0.85471,5.0819,5.6065,1.6717,291.24,7.7504,312.13,139.72,73.459,14700,0.67314,3.4018,1654.9,105.33,34.479,4.1608,0.36693,21.373,1.5175,9.3697,161.15,3.5854,48.848,0.00118203,3.897,171.35,4.175,78.284,3.7511,1.3608,25.749,204.82,16.667,1146.4,142.21,0.70912,8.8673,0.91443,28.78,31.313,7.9364
77.622,1.4115,11.738,34.411,5.6328,0.774,1.6649,1.3192,795.63,6.6964,3848.9,6.4543,0.49925,23.222,6.3351,1.8798,13.347,0.85302,5.0718,5.5955,1.6684,290.67,7.7509,310.17,138.93,73.411,14658,0.67181,3.3772,1651.7,105.37,34.411,4.1463,0.3662,21.165,1.5132,9.356,161.93,3.5799,48.648,0.00114943,3.8782,171.02,4.151,78.059,3.7509,1.3585,25.698,204.42,16.537,1142.2,141.93,0.70833,8.8418,0.91452,28.766,31.163,7.9231
77.576,1.4109,11.68,34.241,5.595,0.7702,1.6587,1.3165,785.92,6.6827,3841.3,6.4307,0.49678,23.192,6.3107,1.8705,13.281,0.84881,5.0468,5.5678,1.6601,289.23,7.7487,309.6,138.58,73.302,14628,0.66849,3.3785,1643.5,105.4,34.241,4.1403,0.36439,21.155,1.5087,9.3039,161.62,3.5872,48.537,0.00115207,3.8777,170.17,4.136,77.532,3.7507,1.3572,25.571,203.41,16.483,1139.8,141.23,0.70679,8.806,0.90969,28.745,31.164,7.8927
77.752,1.4183,11.636,34.113,5.5811,0.7726,1.6496,1.3138,788.34,6.6792,3835.4,6.3953,0.49494,22.969,6.2772,1.8636,13.232,0.84565,5.028,5.5471,1.6539,288.15,7.751,308.42,138.32,73.479,14598,0.666,3.3662,1637.4,105.61,34.113,4.1342,0.36304,21.112,1.5199,9.2717,162.33,3.5896,48.356,0.00115207,3.8636,169.54,4.1126,77.51,3.7505,1.3568,25.476,202.65,16.478,1138.5,140.7,0.70619,8.7587,0.90707,28.711,31.177,7.8765
77.633,1.4048,11.596,33.995,5.6005,0.76109,1.6497,1.3122,782.03,6.6508,3777.9,6.3898,0.49322,22.93,6.2782,1.8571,13.186,0.84272,5.0106,5.5279,1.6482,287.16,7.7507,307.04,138.84,73.636,14580,0.6637,3.3857,1631.7,104.56,33.995,4.1427,0.36178,21.066,1.5012,9.202,160.62,3.598,48.533,0.00111857,3.8581,168.95,4.1126,76.827,3.7502,1.3542,25.388,201.95,16.303,1132.2,140.22,0.70367,8.7247,0.90422,28.676,31.231,7.82
78.173,1.4063,11.638,34.119,5.5876,0.76394,1.652,1.3142,779.92,6.6846,3791.5,6.4015,0.49502,23,6.285,1.8639,13.234,0.8458,5.0289,5.5481,1.6542,288.21,7.7488,307.96,139.03,73.666,14602,0.66612,3.3772,1637.7,104.8,34.119,4.1381,0.3631,21.034,1.4983,9.2419,161.33,3.6015,48.54,0.00114943,3.8671,169.57,4.1169,76.54,3.7506,1.3567,25.48,202.69,16.243,1134.9,140.73,0.70523,8.773,0.9071,28.694,31.252,7.936
78.053,1.4034,11.614,34.048,5.613,0.76654,1.6513,1.314,775.98,6.6836,3779.9,6.398,0.49399,22.984,6.2823,1.86,13.206,0.84404,5.0184,5.5365,1.6508,287.61,7.7476,307.47,139.23,73.82,14600,0.66473,3.3799,1634.3,104.78,34.048,4.1617,0.36235,20.89,1.4971,9.247,160.95,3.602,48.453,0.00109051,3.8689,169.21,4.1152,76.307,3.75,1.3581,25.428,202.27,16.21,1129.8,140.44,0.70492,8.76,0.90496,28.659,31.287,7.9636
78.177,1.4041,11.646,34.141,5.6294,0.76804,1.6572,1.3201,775.76,6.7112,3812.2,6.4209,0.49533,23.127,6.305,1.8651,13.242,0.84633,5.032,5.5515,1.6553,288.39,7.7516,309.28,140.06,73.997,14668,0.66654,3.3863,1638.7,104.94,34.141,4.1704,0.36333,20.994,1.4962,9.2509,160.59,3.6019,48.47,0.00113895,3.8806,169.67,4.1304,76.306,3.7503,1.3614,25.496,202.81,16.231,1132.2,140.82,0.70604,8.7482,0.90729,28.623,31.325,8.0839
78.302,1.4012,11.635,34.111,5.6522,0.76606,1.6516,1.3164,770.32,6.7061,3806.7,6.3962,0.4949,23.085,6.2831,1.8634,13.23,0.84558,5.0276,5.5466,1.6538,288.13,7.7481,308.57,139.59,73.624,14627,0.66595,3.3795,1637.3,104.48,34.111,4.1609,0.36301,20.889,1.4897,9.1544,160.23,3.6056,48.266,0.00113636,3.8711,169.52,4.1179,76.982,3.7504,1.3589,25.474,202.63,16.13,1128,140.69,0.70539,8.7121,0.90705,28.586,31.194,8.1713
78.251,1.4169,11.719,34.356,5.7386,0.77064,1.6701,1.3302,772.84,6.7284,3827.5,6.4706,0.49845,23.415,6.356,1.8768,13.326,0.85165,5.0637,5.5865,1.6657,290.2,7.7518,313.47,140.72,74.147,14618,0.67073,3.398,1649,104.33,34.356,4.1612,0.36562,21.222,1.5039,9.3544,160.01,3.6127,48.423,0.00116009,3.9452,170.74,4.1643,78.803,3.7502,1.3649,25.657,204.09,16.372,1135,141.7,0.70752,8.8444,0.91053,28.606,31.303,8.2672
78.269,1.4237,11.785,34.55,5.7713,0.77385,1.6674,1.3349,769.85,6.7148,3842.1,6.4563,0.50127,23.332,6.3481,1.8874,13.401,0.85647,5.0924,5.6181,1.6751,291.84,7.752,313.73,140.67,74.409,14669,0.67453,3.4095,1658.4,104.53,34.55,4.1474,0.36768,21.365,1.5107,9.5418,160.32,3.6108,48.326,0.00116279,3.9409,171.71,4.1562,79.129,3.7508,1.3668,25.802,205.25,16.399,1133.2,142.51,0.70899,8.9231,0.91526,28.615,31.201,8.2965
78.254,1.4212,11.798,34.587,5.7604,0.77188,1.6744,1.3318,772.26,6.6891,3847,6.485,0.50181,23.33,6.3753,1.8895,13.415,0.8574,5.0979,5.6242,1.6769,292.16,7.752,314.59,140.75,74.569,14635,0.67526,3.4144,1660.2,104.62,34.587,4.1598,0.36808,21.251,1.5088,9.5333,159.28,3.6131,48.487,0.00117371,3.9572,171.89,4.1715,79.274,3.7505,1.3651,25.83,205.47,16.269,1135.4,142.66,0.70885,8.8905,0.91615,28.586,31.197,8.3708
78.686,1.4195,11.829,34.679,5.7439,0.77476,1.6765,1.3257,767.49,6.6921,3870,6.4884,0.50314,23.256,6.3821,1.8945,13.451,0.85967,5.1114,5.6391,1.6814,292.93,7.7526,313.93,140.15,74.519,14568,0.67705,3.4013,1664.6,104.8,34.679,4.1524,0.36906,21.403,1.5096,9.5719,159.36,3.6142,48.35,0.00116959,3.9445,172.35,4.1722,80.639,3.7502,1.366,25.898,206.01,16.252,1134,143.04,0.70979,8.9213,0.91973,28.577,31.072,8.4332
78.99,1.399,11.748,34.442,5.7227,0.76732,1.671,1.3145,755.61,6.6794,3817.9,6.4589,0.4997,22.995,6.3621,1.8815,13.359,0.85379,5.0764,5.6005,1.6699,290.93,7.7506,310.85,139.87,74.56,14606,0.67242,3.4151,1653.2,104.57,34.442,4.1553,0.36653,21.188,1.4948,9.396,159.93,3.6033,48.346,0.00114286,3.9029,171.17,4.1588,79.282,3.7504,1.3608,25.721,204.6,16.072,1131.2,142.06,0.70743,8.8519,0.91335,28.62,31.04,8.4425
79.152,1.3947,11.746,34.435,5.6752,0.76965,1.6673,1.3138,756.77,6.6555,3821.4,6.439,0.4996,22.831,6.3483,1.8811,13.356,0.85362,5.0754,5.5993,1.6695,290.87,7.7556,308.97,139.9,74.394,14598,0.67228,3.408,1652.8,104.44,34.435,4.1648,0.36646,21.034,1.496,9.331,159.77,3.5985,48.352,0.00114548,3.8677,171.13,4.1496,78.109,3.7505,1.3585,25.716,204.56,15.931,1129.7,142.03,0.7072,8.7997,0.91211,28.611,31.006,8.4272
79.132,1.3771,11.64,34.125,5.5583,0.76317,1.6491,1.3051,756.38,6.6081,3767.6,6.3676,0.4951,22.569,6.279,1.8642,13.236,0.84593,5.0297,5.5489,1.6545,288.25,7.7546,301.72,138.03,73.943,14342,0.66622,3.3757,1637.9,103.66,34.125,4.1459,0.36316,20.736,1.479,9.1844,158.83,3.5924,48.246,0.00111483,3.8057,169.59,4.102,76.997,3.7503,1.3515,25.484,202.72,15.781,1123.1,140.75,0.70371,8.7007,0.90588,28.539,30.798,8.4309
79.085,1.3763,11.583,33.957,5.4648,0.76056,1.6426,1.3039,752.4,6.6121,3726.9,6.3486,0.49267,22.397,6.2565,1.855,13.171,0.84177,5.0049,5.5216,1.6464,286.83,7.7521,301.53,137.32,74.001,14173,0.66295,3.3659,1629.9,103.32,33.957,4.1158,0.36137,20.635,1.4748,9.1566,158.86,3.597,48.034,0.00109769,3.8015,168.76,4.0876,77.613,3.7501,1.3474,25.359,201.72,15.666,1121.2,140.06,0.70226,8.6408,0.89943,28.588,30.476,8.5334
79.267,1.3707,11.621,34.07,5.3462,0.76012,1.6485,1.297,755,6.6241,3655.1,6.3754,0.4943,22.315,6.2773,1.8612,13.215,0.84457,5.0216,5.54,1.6518,287.79,7.7525,300.89,137.47,73.945,14098,0.66515,3.3652,1635.3,105.36,34.07,4.115,0.36257,20.294,1.4655,9.0257,157.91,3.5858,48.223,0.00115473,3.7651,169.32,4.101,76.249,3.7507,1.3459,25.443,202.39,15.356,1117.1,140.52,0.70422,8.6122,0.91107,28.575,30.428,8.1215
79.573,1.3748,11.646,34.142,5.3789,0.755,1.6539,1.3017,757.53,6.6177,3643.2,6.3952,0.49535,22.351,6.2954,1.8651,13.243,0.84636,5.0322,5.5518,1.6553,288.4,7.7528,302.2,137.25,74.298,13997,0.66656,3.3728,1638.8,105.32,34.142,4.1145,0.36334,20.384,1.466,9.0208,158.8,3.6249,48.244,0.00114942,3.8046,169.68,4.1155,76.571,3.7502,1.3488,25.497,202.82,15.608,1117.3,140.82,0.70423,8.6148,0.91463,28.596,30.295,8.1509
79.692,1.379,11.657,34.173,5.4295,0.76137,1.662,1.3123,757.08,6.6144,3638.8,6.434,0.49581,22.489,6.3273,1.8668,13.255,0.84714,5.0368,5.5569,1.6569,288.66,7.7559,301.84,137.75,74.647,14111,0.66717,3.3861,1640.3,105.15,34.173,4.1386,0.36368,20.556,1.4576,9.1322,157.75,3.6362,48.586,0.00114286,3.8143,169.84,4.1369,77.194,3.7505,1.349,25.521,203.01,15.619,1114,140.95,0.70478,8.6336,0.91469,28.51,30.35,7.6968
79.627,1.3778,11.635,34.11,5.4871,0.75906,1.6559,1.3147,766.64,6.6065,3636.7,6.4109,0.49489,22.404,6.3049,1.8634,13.23,0.84558,5.0276,5.5466,1.6538,288.13,7.7518,301.17,137.07,74.614,14137,0.66594,3.3689,1637.3,104.67,34.11,4.1238,0.36301,20.459,1.4622,9.1617,157.43,3.6438,48.221,0.00111483,3.8005,169.52,4.1231,77.518,3.7509,1.3479,25.474,202.63,15.551,1109.5,140.69,0.70385,8.6894,0.91343,28.488,30.18,7.6614
80.017,1.368,11.625,34.079,5.425,0.7582,1.6536,1.3085,766.57,6.5853,3638.8,6.3979,0.49443,22.282,6.2973,1.8617,13.218,0.84479,5.0229,5.5415,1.6523,287.86,7.7518,302.82,136.38,74.431,14070,0.66533,3.3594,1635.7,104.6,34.079,4.1184,0.36267,20.306,1.4516,9.0742,157.84,3.6612,48.179,0.00110011,3.7787,169.37,4.12,76.386,3.7504,1.3461,25.45,202.45,15.349,1108,140.56,0.70328,8.6427,0.91286,28.508,30.227,7.7152
80.026,1.3692,11.594,33.988,5.362,0.75457,1.6458,1.3094,764.34,6.5568,3643.2,6.3676,0.49312,22.307,6.2676,1.8567,13.183,0.84254,5.0095,5.5267,1.6479,287.1,7.7525,304.21,135.91,74.44,14080,0.66356,3.3614,1631.4,104.17,33.988,4.1041,0.3617,20.332,1.4515,9.0616,158.29,3.6221,48.294,0.00106952,3.7838,168.92,4.0999,76.216,3.7508,1.3428,25.383,201.91,15.412,1105.9,140.19,0.70185,8.6201,0.91051,28.515,30.157,7.7114
80.242,1.3668,11.597,33.997,5.3145,0.75269,1.6468,1.3063,757.82,6.561,3647.3,6.3715,0.49325,22.23,6.2744,1.8572,13.187,0.84277,5.0109,5.5282,1.6483,287.18,7.7525,303.34,135.99,74.137,14046,0.66374,3.3463,1631.8,103.84,33.997,4.0846,0.3618,20.246,1.4433,9.009,157.65,3.576,48.22,0.00106724,3.7633,168.96,4.1031,75.948,3.7505,1.3413,25.389,201.96,15.426,1106.1,140.23,0.70164,8.5941,0.9105,28.503,30.299,7.7022
80.256,1.3746,11.615,34.052,5.3204,0.75559,1.6507,1.3083,757.63,6.5843,3641,6.3854,0.49404,22.246,6.2877,1.8602,13.208,0.84412,5.0189,5.5371,1.651,287.63,7.7506,304.6,136.14,74.167,14221,0.6648,3.3419,1634.4,103.92,34.052,4.0949,0.36238,20.205,1.4482,9.0228,159.37,3.5746,48.233,0.00105932,3.7739,169.23,4.113,76.286,3.7498,1.3453,25.43,202.28,15.466,1114.4,140.45,0.70253,8.6243,0.9119,28.528,30.363,7.5624
80.307,1.3678,11.602,34.012,5.3702,0.75294,1.651,1.3071,760.89,6.565,3645.2,6.3874,0.49346,22.235,6.2881,1.858,13.192,0.84313,5.013,5.5306,1.649,287.3,7.7527,303.48,136.16,74.141,14208,0.66402,3.3436,1632.5,103.82,34.012,4.0983,0.36195,20.109,1.4403,9.0021,159.7,3.588,48.291,0.00104603,3.7683,169.03,4.114,76.083,3.7506,1.3434,25.4,202.05,15.331,1114.3,140.28,0.70179,8.6164,0.91119,28.527,30.324,7.626
80.259,1.3713,11.613,34.045,5.417,0.7502,1.6475,1.3082,771.56,6.5838,3638.7,6.3696,0.49394,22.164,6.2733,1.8598,13.205,0.84395,5.0179,5.5359,1.6506,287.57,7.75,303.43,135.71,74.203,14220,0.66466,3.3482,1634.1,104.24,34.045,4.1007,0.36231,20.105,1.4435,9.0345,160.96,3.5999,48.301,0.00105708,3.7683,169.2,4.1057,76.102,3.7506,1.3438,25.425,202.24,15.407,1114.3,140.42,0.70225,8.6293,0.9117,28.538,30.366,7.876
80.732,1.3616,11.59,33.979,5.3878,0.74954,1.6441,1.3033,773.74,6.589,3637.2,6.3559,0.49298,22.073,6.2562,1.8562,13.179,0.84231,5.0081,5.5252,1.6474,287.02,7.7531,303.76,135.26,74.093,14166,0.66337,3.3297,1630.9,104.6,33.979,4.0769,0.3616,20.051,1.4347,8.9451,160.72,3.6063,48.111,0.00106838,3.7547,168.87,4.0962,75.729,3.7505,1.3428,25.375,201.85,15.268,1111.1,140.15,0.70201,8.5743,0.9121,28.506,30.321,7.9957
80.802,1.3596,11.553,33.87,5.3291,0.7479,1.6431,1.3003,768.42,6.5771,3616.5,6.3507,0.4914,21.99,6.2519,1.8503,13.137,0.83961,4.9921,5.5075,1.6421,286.1,7.7491,303.38,135.17,73.797,14134,0.66124,3.3207,1625.7,104.36,33.87,4.0829,0.36044,20.023,1.4283,8.8456,159.22,3.6069,48.076,0.00104712,3.7535,168.33,4.0942,75.643,3.7505,1.3406,25.294,201.2,15.205,1106.6,139.7,0.7009,8.5154,0.90917,28.497,30.311,7.9529
80.87,1.3585,11.557,33.88,5.3223,0.74938,1.645,1.3013,765.81,6.5755,3616.3,6.3544,0.49156,21.984,6.2592,1.8508,13.141,0.83987,4.9937,5.5092,1.6427,286.19,7.7505,303.78,135.66,73.812,14145,0.66145,3.3254,1626.2,104.27,33.88,4.071,0.36056,20.045,1.4284,8.8765,159,3.6037,48.157,0.00104384,3.7637,168.38,4.0996,75.657,3.7501,1.3386,25.302,201.27,15.22,1106.5,139.74,0.70102,8.5331,0.90715,28.506,30.326,7.8819
81.024,1.3537,11.516,33.76,5.3436,0.75067,1.6388,1.2985,767.12,6.578,3607.7,6.3326,0.4898,21.964,6.2353,1.8442,13.094,0.83688,4.9759,5.4896,1.6368,285.17,7.7522,303.59,133.23,74.031,14114,0.6591,3.3145,1620.4,104.05,33.76,4.0653,0.35927,20.063,1.4229,8.8393,158.74,3.6039,48.075,0.00105374,3.7628,167.78,4.0836,75.936,3.7507,1.3378,25.212,200.55,15.259,1105.1,139.24,0.70021,8.5036,0.90545,28.52,30.289,7.8223
81.221,1.3584,11.503,33.723,5.3486,0.74916,1.6343,1.2965,765.65,6.5779,3588.2,6.3119,0.48927,21.886,6.2178,1.8422,13.08,0.83597,4.9704,5.4836,1.635,284.86,7.7542,300.47,132.91,74.001,14092,0.65838,3.3126,1618.7,104.3,33.723,4.0783,0.35888,20.129,1.4228,8.8498,158.67,3.6064,48.205,0.00102145,3.7359,167.6,4.072,76.265,3.7504,1.3391,25.184,200.33,15.422,1108.1,139.09,0.69999,8.5296,0.90563,28.557,30.296,7.8102
81.285,1.3587,11.441,33.54,5.2565,0.74673,1.632,1.2952,758.94,6.5713,3543.5,6.3012,0.48661,21.891,6.2116,1.8322,13.009,0.83143,4.9434,5.4538,1.6261,283.31,7.751,298.06,132.01,73.549,14078,0.6548,3.2994,1609.9,104.37,33.54,4.0749,0.35693,20.05,1.4174,8.8289,159.1,3.6058,48.061,0.0010101,3.7372,166.69,4.0645,75.743,3.7509,1.3387,25.048,199.24,15.265,1107,138.34,0.69853,8.5098,0.90176,28.547,30.219,7.8497
81.505,1.3539,11.383,33.371,5.2343,0.74958,1.6196,1.2934,755.66,6.5622,3521.6,6.2538,0.48417,21.871,6.1642,1.823,12.944,0.82725,4.9186,5.4264,1.618,281.88,7.7542,295.96,128.69,73.74,14059,0.65151,3.288,1601.8,104.56,33.371,4.0741,0.35514,20.059,1.4182,8.8287,160.05,3.6068,48.016,0.0009901,3.7084,165.85,4.034,75.285,3.7512,1.3393,24.922,198.24,15.346,1102.6,137.64,0.6976,8.498,0.89608,28.508,30.225,7.8578
81.592,1.344,11.325,33.202,5.1458,0.74236,1.6053,1.288,751.18,6.5447,3476.6,6.1946,0.48171,21.686,6.1099,1.8138,12.878,0.82305,4.8937,5.3989,1.6098,280.46,7.7497,293.54,125.58,73.811,14154,0.64821,3.2619,1593.7,103.87,33.202,4.0591,0.35334,19.898,1.412,8.7679,159.55,3.5958,47.852,0.00097752,3.6717,165.01,3.9998,74.451,3.7507,1.3339,24.795,197.24,15.196,1091.5,136.94,0.69533,8.4514,0.89116,28.376,30.09,7.7778
81.73,1.3452,11.329,33.213,5.1534,0.74209,1.6015,1.2801,745.37,6.5311,3468.3,6.1753,0.48187,21.714,6.0946,1.8144,12.882,0.82332,4.8952,5.4006,1.6103,280.55,7.7488,293.61,124.55,73.781,14067,0.64842,3.2525,1594.2,104.07,33.213,4.0423,0.35345,19.782,1.4195,8.7798,159.45,3.5897,47.845,0.0009434,3.6659,165.06,3.9898,73.994,3.7507,1.333,24.803,197.3,15.181,1084.8,136.99,0.69534,8.4439,0.89032,28.208,30.029,7.8055
81.474,1.3451,11.342,33.251,5.0919,0.74947,1.6114,1.2801,742.71,6.5311,3482.6,6.2122,0.48243,21.819,6.1326,1.8165,12.897,0.82428,4.9009,5.4069,1.6121,280.87,7.7488,296.19,125.81,73.866,14067,0.64917,3.2595,1596,103.99,33.251,4.0688,0.35386,19.837,1.4184,8.7379,159.4,3.5998,48.133,0.00097752,3.6804,165.25,4.0153,73.611,3.7518,1.3358,24.832,197.53,15.147,1083.9,137.15,0.69611,8.3941,0.88964,28.246,30.212,7.8198
81.593,1.3492,11.361,33.306,5.1048,0.74905,1.6153,1.2808,744.33,6.5314,3484.1,6.2275,0.48322,21.802,6.1476,1.8195,12.918,0.82563,4.909,5.4158,1.6148,281.33,7.753,297.41,126.28,73.694,14075,0.65024,3.2552,1598.6,104.13,33.306,4.074,0.35444,19.775,1.4198,8.7666,160.02,3.5988,48.198,0.00097656,3.6887,165.52,4.0244,73.314,3.7516,1.3378,24.873,197.85,15.006,1086.3,137.37,0.69653,8.4653,0.88901,28.236,30.075,7.8193
82.069,1.3419,11.387,33.381,5.1438,0.74618,1.6184,1.2803,742.33,6.5422,3467.7,6.2468,0.48431,21.713,6.159,1.8236,12.947,0.82749,4.9201,5.428,1.6184,281.97,7.75,295.12,127.02,73.708,14069,0.65171,3.2608,1602.3,104.26,33.381,4.0709,0.35524,19.847,1.42,8.8054,159.74,3.6004,48.241,0.00097752,3.6613,165.9,4.0287,73.793,3.7512,1.3373,24.929,198.3,14.966,1086.8,137.68,0.69702,8.4957,0.88978,28.25,30.111,7.821
82.175,1.3298,11.347,33.266,5.0632,0.75238,1.6114,1.2734,735.45,6.5437,3437.8,6.2166,0.48264,21.674,6.1316,1.8173,12.903,0.82463,4.9031,5.4093,1.6128,280.99,7.7505,292.68,127.13,73.735,14149,0.64945,3.2434,1596.7,104.29,33.266,4.0534,0.35402,19.972,1.4133,8.7881,159.52,3.5982,48.034,0.00096339,3.6472,165.32,4.0119,73.184,3.7508,1.3365,24.843,197.62,15.032,1088.4,137.21,0.69673,8.4443,0.88739,28.21,30.004,7.8848
82.197,1.3272,11.356,33.292,5.061,0.75704,1.6126,1.2769,733.47,6.5449,3433.1,6.2147,0.48302,21.707,6.1367,1.8187,12.913,0.8253,4.907,5.4136,1.6141,281.22,7.7529,292.54,127.63,73.767,14032,0.64997,3.2542,1598,103.98,33.292,4.051,0.3543,20.112,1.4117,8.8184,159.6,3.5959,48.1,0.00099108,3.6573,165.46,4.0151,72.966,3.7512,1.3371,24.863,197.77,15.129,1092.3,137.32,0.6971,8.4675,0.88964,28.194,30.091,7.8434
82.321,1.3246,11.324,33.199,5.0926,0.74922,1.6122,1.2757,733.41,6.5488,3423.5,6.2062,0.48167,21.693,6.1346,1.8136,12.877,0.82298,4.8932,5.3984,1.6096,280.43,7.7503,291.5,127.77,73.612,14019,0.64815,3.2654,1593.5,103.97,33.199,4.0638,0.35331,20.156,1.4096,8.7257,159.75,3.5885,48.154,0.00097371,3.6577,164.99,4.015,73.527,3.751,1.3339,24.793,197.22,15.028,1093.1,136.93,0.69592,8.3983,0.8867,28.136,30.156,7.865
82.485,1.3245,11.323,33.196,5.097,0.74563,1.6081,1.2722,735.56,6.5409,3413.6,6.1881,0.48162,21.674,6.1194,1.8134,12.876,0.8229,4.8927,5.3979,1.6094,280.4,7.7526,292.15,127.28,73.58,14136,0.64809,3.2489,1593.4,103.77,33.196,4.0471,0.35327,20.054,1.4118,8.7257,159.72,3.5897,47.963,0.00097371,3.6527,164.98,4.0032,73.538,3.7517,1.333,24.791,197.2,14.925,1092,136.92,0.69544,8.3863,0.88643,28.146,29.983,7.8386
82.601,1.3222,11.298,33.122,5.1135,0.74098,1.6039,1.2753,733.63,6.5333,3414.7,6.1812,0.48056,21.486,6.1026,1.8094,12.847,0.82108,4.8819,5.3859,1.6059,279.78,7.7526,291.55,127.28,73.632,14170,0.64665,3.2527,1589.8,103.6,33.122,4.0499,0.35249,19.924,1.4117,8.6933,159.57,3.5873,48.061,0.00096993,3.6374,164.61,3.9928,73.42,3.752,1.3297,24.736,196.76,14.858,1093.7,136.62,0.69441,8.3626,0.88599,28.146,30.028,7.8096
82.723,1.3117,11.226,32.911,5.0669,0.73548,1.6,1.2718,721.91,6.5321,3410.1,6.1614,0.47749,21.437,6.0864,1.7979,12.765,0.81583,4.8507,5.3515,1.5956,277.99,7.7502,290.64,127.13,73.557,14131,0.64252,3.2548,1579.7,103.06,32.911,4.0429,0.35024,19.813,1.3977,8.5701,159.6,3.5856,48.103,0.00095694,3.6342,163.56,3.9837,72.883,3.7516,1.3255,24.578,195.51,14.674,1093.6,135.74,0.69223,8.2692,0.88424,28.162,29.904,7.7126
82.869,1.3138,11.241,32.954,5.0917,0.74062,1.5977,1.2775,725.87,6.5379,3418.9,6.1537,0.47812,21.354,6.0773,1.8003,12.782,0.81692,4.8572,5.3586,1.5978,278.37,7.7518,291.84,127.77,73.546,14038,0.64338,3.2412,1581.8,103.36,32.954,4.0464,0.3507,19.924,1.4034,8.5969,159.19,3.5925,48.141,0.00096339,3.6581,163.78,3.9774,73.504,3.7518,1.3285,24.611,195.77,14.558,1098.5,135.92,0.69315,8.2793,0.88494,28.17,29.863,7.6405
83.142,1.3222,11.257,33,5.1437,0.74847,1.6021,1.2849,727.28,6.5489,3435.1,6.1743,0.47878,21.523,6.0945,1.8027,12.8,0.81804,4.8639,5.366,1.6,278.75,7.7544,295.65,128.28,74.015,14120,0.64426,3.2408,1584,103.45,33,4.0394,0.35119,20.086,1.4131,8.6583,159.87,3.6052,48.192,0.00101112,3.6952,164,3.9813,74.921,3.7515,1.3337,24.644,196.04,14.643,1106.7,136.11,0.69422,8.2683,0.88614,28.171,30.024,7.6528
83.105,1.3274,11.292,33.103,5.1529,0.74838,1.6026,1.2908,723.52,6.5423,3442.7,6.1799,0.48027,21.553,6.0964,1.8084,12.84,0.8206,4.8791,5.3828,1.605,279.62,7.7526,296.89,127.91,73.844,14185,0.64627,3.2465,1588.9,103.6,33.103,4.0727,0.35228,20.084,1.4192,8.7157,159.54,3.6137,48.238,0.00098135,3.6968,164.52,3.9876,75.618,3.7523,1.3361,24.721,196.65,14.653,1108,136.54,0.69493,8.3224,0.88837,28.159,30.237,7.6424
83.402,1.3199,11.29,33.098,5.1901,0.74106,1.6045,1.2856,713.82,6.5392,3489.9,6.1889,0.4802,21.635,6.1019,1.8081,12.838,0.82047,4.8783,5.382,1.6047,279.58,7.7539,297.51,127.9,73.758,14127,0.64618,3.2153,1588.7,103.51,33.098,4.0557,0.35223,20.084,1.4101,8.6572,159.61,3.6112,47.953,0.00099108,3.6937,164.49,3.996,75.05,3.7525,1.3325,24.718,196.62,14.589,1107.3,136.52,0.69427,8.2942,0.88889,28.15,30.167,7.6387
83.328,1.316,11.29,33.097,5.2175,0.73714,1.6034,1.2835,715.03,6.5318,3503.5,6.1864,0.48018,21.56,6.0985,1.808,12.837,0.82044,4.8781,5.3817,1.6046,279.57,7.7506,296.46,127.81,73.553,14261,0.64615,3.2154,1588.6,103.68,33.097,4.0589,0.35222,19.896,1.4072,8.6257,160.11,3.6094,48.007,0.00099108,3.691,164.48,3.9945,74.191,3.7529,1.3288,24.717,196.61,14.623,1102.7,136.51,0.69396,8.2646,0.89089,28.122,30.078,7.5767
